,user_ID,gender,age,the_total_time_need_to_fill_questionnaire_form,prefecture_ID,region_ID,east/west_ID,currently_prefecture_ID,currently _regional_ID,currently_east/west_ID,0_if_features_5_and_8_are_equal
1637,1185,1,3,272,30,7,1,30,7,1,0
1638,4165,0,3,240,14,3,0,14,3,0,0
1639,3811,0,3,530,26,6,1,26,6,1,0
1640,4555,0,1,527,39,9,1,39,9,1,0
1641,8408,1,2,274,0,0,0,0,0,0,0
1642,8316,1,1,326,26,6,1,26,6,1,0
1643,8679,1,3,216,11,3,0,11,3,0,0
1644,1141,1,1,170,18,5,0,18,5,0,0
1645,6171,0,4,235,14,3,0,14,3,0,0
1646,8305,1,1,419,8,3,0,14,3,0,1
1647,9906,1,1,375,19,5,0,14,3,0,1
1648,4541,0,3,311,13,3,0,13,3,0,0
1649,5617,0,1,177,31,7,1,13,3,0,1
1650,8410,1,2,459,8,3,0,14,3,0,1
1651,1701,0,1,181,29,6,1,29,6,1,0
1652,8771,1,0,218,41,9,1,41,9,1,0
1653,4199,0,1,187,14,3,0,14,3,0,0
1654,9324,1,0,236,13,3,0,13,3,0,0
1655,6865,0,3,350,19,5,0,19,5,0,0
1656,4331,0,3,258,13,3,0,0,0,0,1
1657,1161,0,2,337,23,6,1,23,6,1,0
1658,1603,1,3,298,14,3,0,14,3,0,0
1659,1252,0,5,792,36,8,1,25,6,1,1
1660,5411,0,2,247,14,3,0,14,3,0,0
1661,1195,0,1,192,35,8,1,39,9,1,1
1662,8895,1,3,261,13,3,0,11,3,0,1
1663,5611,0,2,271,13,3,0,13,3,0,0
1664,6143,0,3,316,13,3,0,13,3,0,0
1665,5801,0,1,371,11,3,0,11,3,0,0
1666,4415,0,4,254,43,9,1,43,9,1,0
1667,3961,0,1,268,13,3,0,13,3,0,0
1668,7091,0,2,772,14,3,0,14,3,0,0
1669,1572,1,2,440,30,7,1,30,7,1,0
1670,8241,1,2,382,14,3,0,22,2,0,1
1671,8147,1,3,214,14,3,0,14,3,0,0
1672,1722,0,3,465,17,4,0,17,4,0,0
1673,4901,0,0,183,6,1,0,6,1,0,0
1674,5935,0,2,332,13,3,0,14,3,0,1
1675,7009,0,4,388,18,5,0,25,6,1,1
1676,7063,0,2,206,17,4,0,17,4,0,0
1677,9156,1,1,271,11,3,0,11,3,0,0
1678,5405,0,3,289,31,7,1,31,7,1,0
1679,6013,0,2,243,9,3,0,8,3,0,1
1680,1611,1,4,396,9,3,0,8,3,0,1
1681,4667,0,2,208,13,3,0,13,3,0,0
1682,1963,1,1,363,27,6,1,27,6,1,0
1683,3951,0,1,228,14,3,0,13,3,0,1
1684,5075,0,3,201,5,1,0,13,3,0,1
1685,6767,0,2,447,24,5,0,24,5,0,0
1686,5453,0,3,826,30,7,1,30,7,1,0
1687,3053,0,2,211,13,3,0,13,3,0,0
1688,9789,1,2,374,12,3,0,14,3,0,1
1689,6683,0,3,749,13,3,0,13,3,0,0
1690,9037,1,1,372,16,3,0,13,3,0,1
1691,4917,0,2,491,11,3,0,11,3,0,0
1692,1169,1,1,425,26,6,1,26,6,1,0
1693,1652,0,3,281,30,7,1,11,3,0,1
1694,1919,0,4,695,26,6,1,26,6,1,0
1695,1061,1,1,260,13,3,0,13,3,0,0
1696,3159,0,1,179,45,9,1,45,9,1,0
1697,9280,1,2,351,13,3,0,13,3,0,0
1698,3745,0,1,233,26,6,1,26,6,1,0
1699,10097,1,1,282,9,3,0,9,3,0,0
1700,8571,1,2,277,0,0,0,0,0,0,0
1701,9842,1,0,289,0,0,0,0,0,0,0
1702,9030,1,0,280,43,9,1,43,9,1,0
1703,3819,0,2,192,19,5,0,19,5,0,0
1704,4809,0,2,229,13,3,0,13,3,0,0
1705,6383,0,3,305,17,4,0,17,4,0,0
1706,5819,0,2,285,13,3,0,13,3,0,0
1707,9988,1,3,408,0,0,0,0,0,0,0
1708,8488,1,2,259,14,3,0,18,5,0,1
1709,6979,0,2,199,36,8,1,36,8,1,0
1710,5389,0,3,275,27,6,1,29,6,1,1
1711,8164,1,1,220,0,0,0,12,3,0,1
1712,1126,0,2,295,18,5,0,18,5,0,0
1713,6393,0,4,529,13,3,0,11,3,0,1
1714,9299,1,3,249,29,6,1,29,6,1,0
1715,7041,0,3,280,26,6,1,12,3,0,1
1716,8360,1,3,376,14,3,0,14,3,0,0
1717,9025,1,4,253,13,3,0,13,3,0,0
1718,6887,0,4,188,42,9,1,39,9,1,1
1719,6735,0,2,209,21,2,0,13,3,0,1
1720,9313,1,1,175,26,6,1,26,6,1,0
1721,4163,0,3,438,31,7,1,13,3,0,1
1722,8418,1,4,408,23,6,1,18,5,0,1
1723,5243,0,1,282,13,3,0,14,3,0,1
1724,1955,1,2,394,29,6,1,29,6,1,0
1725,4645,0,4,274,41,9,1,14,3,0,1
1726,1951,0,5,328,26,6,1,12,3,0,1
1727,9081,1,4,621,8,3,0,11,3,0,1
1728,3209,0,1,356,13,3,0,13,3,0,0
1729,4001,0,3,187,11,3,0,11,3,0,0
1730,3065,0,1,234,11,3,0,13,3,0,1
1731,8825,1,3,317,11,3,0,11,3,0,0
1732,8530,1,1,214,13,3,0,13,3,0,0
1733,9583,1,2,286,34,7,1,9,3,0,1
1734,6669,0,0,239,13,3,0,13,3,0,0
1735,8861,1,0,366,13,3,0,13,3,0,0
1736,2011,1,2,282,29,6,1,29,6,1,0
1737,8799,1,1,243,26,6,1,26,6,1,0
1738,8868,1,0,249,13,3,0,13,3,0,0
1739,4745,0,1,176,0,0,0,0,0,0,0
1740,1334,0,3,238,1,1,0,1,1,0,0
1741,3257,0,1,212,14,3,0,12,3,0,1
1742,6113,0,1,233,29,6,1,29,6,1,0
1743,9972,1,1,225,7,2,0,13,3,0,1
1744,7079,0,2,301,25,6,1,25,6,1,0
1745,9769,1,1,362,26,6,1,26,6,1,0
1746,9801,1,2,351,39,9,1,31,7,1,1
1747,1446,0,4,221,17,4,0,12,3,0,1
1748,3815,0,1,228,26,6,1,26,6,1,0
1749,4969,0,5,864,4,1,0,14,3,0,1
1750,1997,1,1,285,11,3,0,11,3,0,0
1751,9051,1,1,171,39,9,1,25,6,1,1
1752,8496,1,0,294,11,3,0,14,3,0,1
1753,6973,0,4,212,13,3,0,13,3,0,0
1754,6235,0,1,311,5,1,0,5,1,0,0
1755,8441,1,2,199,14,3,0,14,3,0,0
1756,5197,0,2,236,26,6,1,26,6,1,0
1757,9478,1,0,288,13,3,0,13,3,0,0
1758,9275,1,2,342,11,3,0,11,3,0,0
1759,9208,1,1,435,26,6,1,26,6,1,0
1760,8848,1,3,268,30,7,1,29,6,1,1
1761,3449,0,2,647,10,3,0,15,4,0,1
1762,6481,0,2,336,13,3,0,13,3,0,0
1763,8283,1,1,300,36,8,1,36,8,1,0
1764,6263,0,2,298,21,2,0,21,2,0,0
1765,1390,1,1,216,29,6,1,26,6,1,1
1766,8143,1,4,312,25,6,1,25,6,1,0
1767,1300,1,2,208,28,6,1,28,6,1,0
1768,3081,0,1,207,20,2,0,13,3,0,1
1769,5855,0,1,590,0,0,0,0,0,0,0
1770,1353,1,3,574,0,0,0,30,7,1,1
1771,9128,1,1,247,39,9,1,39,9,1,0
1772,3391,0,2,294,2,1,0,2,1,0,0
1773,3849,0,1,201,11,3,0,11,3,0,0
1774,1240,1,0,215,30,7,1,30,7,1,0
1775,4419,0,5,370,31,7,1,31,7,1,0
1776,8015,1,1,199,14,3,0,14,3,0,0
1777,4407,0,3,398,26,6,1,26,6,1,0
1778,9719,1,2,415,26,6,1,13,3,0,1
1779,3027,0,2,284,26,6,1,26,6,1,0
1780,3169,0,2,189,13,3,0,12,3,0,1
1781,8890,1,2,235,11,3,0,11,3,0,0
1782,5337,0,2,406,30,7,1,26,6,1,1
1783,7143,0,3,328,2,1,0,12,3,0,1
1784,6705,0,3,340,13,3,0,12,3,0,1
1785,1075,0,2,224,11,3,0,11,3,0,0
1786,8455,1,1,216,16,3,0,12,3,0,1
1787,5867,0,2,250,21,2,0,21,2,0,0
1788,9380,1,2,234,39,9,1,14,3,0,1
1789,5575,0,2,449,8,3,0,8,3,0,0
1790,5425,0,3,383,7,2,0,7,2,0,0
1791,1956,0,2,271,11,3,0,11,3,0,0
1792,6697,0,1,327,26,6,1,26,6,1,0
1793,6915,0,1,242,12,3,0,13,3,0,1
1794,8880,1,1,238,13,3,0,14,3,0,1
1795,3611,0,2,256,11,3,0,44,9,1,1
1796,9371,1,2,293,14,3,0,14,3,0,0
1797,9753,1,1,215,38,8,1,13,3,0,1
1798,9095,1,2,300,11,3,0,13,3,0,1
1799,4221,0,2,252,13,3,0,13,3,0,0
1800,4477,0,2,183,13,3,0,13,3,0,0
1801,8706,1,2,230,9,3,0,9,3,0,0
1802,3649,0,1,217,24,5,0,24,5,0,0
1803,3785,0,2,218,14,3,0,1,1,0,1
1804,1200,0,1,248,10,3,0,4,1,0,1
1805,8527,1,3,403,29,6,1,29,6,1,0
1806,8708,1,1,237,41,9,1,41,9,1,0
1807,9398,1,4,435,11,3,0,13,3,0,1
1808,6087,0,3,361,42,9,1,42,9,1,0
1809,6117,0,2,236,11,3,0,11,3,0,0
1810,8151,1,1,208,14,3,0,14,3,0,0
1811,9506,1,3,324,24,5,0,14,3,0,1
1812,8027,1,2,358,25,6,1,25,6,1,0
1813,8971,1,2,229,26,6,1,26,6,1,0
1814,9304,1,0,269,7,2,0,7,2,0,0
1815,10068,1,1,226,13,3,0,13,3,0,0
1816,5597,0,3,249,39,9,1,39,9,1,0
1817,2014,0,5,365,41,9,1,41,9,1,0
1818,8600,1,1,288,42,9,1,42,9,1,0
1819,4953,0,3,373,0,0,0,0,0,0,0
1820,3373,0,2,182,8,3,0,12,3,0,1
1821,3913,0,2,436,26,6,1,26,6,1,0
1822,3881,0,1,239,14,3,0,14,3,0,0
1823,8458,1,2,290,39,9,1,39,9,1,0
1824,8352,1,2,225,14,3,0,13,3,0,1
1825,8453,1,2,221,16,3,0,16,3,0,0
1826,3899,0,2,214,22,2,0,22,2,0,0
1827,6475,0,2,267,14,3,0,24,5,0,1
1828,9301,1,1,367,12,3,0,14,3,0,1
1829,9148,1,2,231,13,3,0,11,3,0,1
1830,5155,0,2,204,18,5,0,18,5,0,0
1831,6813,0,1,214,11,3,0,11,3,0,0
1832,5427,0,2,269,25,6,1,37,8,1,1
1833,4971,0,3,254,13,3,0,13,3,0,0
1834,3891,0,2,521,26,6,1,26,6,1,0
1835,9557,1,2,305,10,3,0,21,2,0,1
1836,1255,0,2,353,0,0,0,0,0,0,0
1837,9571,1,2,225,17,4,0,17,4,0,0
1838,5187,0,1,345,8,3,0,12,3,0,1
1839,9815,1,1,349,11,3,0,11,3,0,0
1840,5073,0,1,169,43,9,1,26,6,1,1
1841,6485,0,0,226,0,0,0,0,0,0,0
1842,3317,0,1,411,25,6,1,25,6,1,0
1843,1253,0,4,247,26,6,1,46,10,1,1
1844,8065,1,2,250,32,7,1,32,7,1,0
1845,6987,0,3,169,39,9,1,14,3,0,1
1846,3665,0,3,354,26,6,1,29,6,1,1
1847,6955,0,3,240,34,7,1,11,3,0,1
1848,7125,0,0,168,12,3,0,14,3,0,1
1849,10076,1,1,200,13,3,0,13,3,0,0
1850,9496,1,3,510,26,6,1,13,3,0,1
1851,5537,0,1,282,33,7,1,33,7,1,0
1852,9550,1,2,237,6,1,0,6,1,0,0
1853,3615,0,2,308,14,3,0,14,3,0,0
1854,6253,0,2,531,18,5,0,18,5,0,0
1855,4321,0,4,263,29,6,1,29,6,1,0
1856,4505,0,1,204,4,1,0,13,3,0,1
1857,1819,1,2,388,35,8,1,12,3,0,1
1858,3837,0,2,215,45,9,1,45,9,1,0
1859,8349,1,2,354,26,6,1,26,6,1,0
1860,4263,0,1,204,36,8,1,33,7,1,1
1861,5061,0,3,256,26,6,1,26,6,1,0
1862,1087,1,2,291,13,3,0,13,3,0,0
1863,3215,0,0,306,26,6,1,26,6,1,0
1864,4951,0,0,341,12,3,0,12,3,0,0
1865,3685,0,1,183,14,3,0,14,3,0,0
1866,3543,0,2,308,16,3,0,16,3,0,0
1867,1503,1,1,305,13,3,0,14,3,0,1
1868,1342,1,2,264,14,3,0,14,3,0,0
1869,9638,1,2,287,13,3,0,13,3,0,0
1870,4553,0,3,220,29,6,1,29,6,1,0
1871,8070,1,3,408,13,3,0,13,3,0,0
1872,6585,0,3,313,29,6,1,29,6,1,0
1873,8189,1,4,378,30,7,1,10,3,0,1
1874,5129,0,2,207,17,4,0,12,3,0,1
1875,1100,0,3,275,13,3,0,13,3,0,0
1876,8137,1,2,343,12,3,0,12,3,0,0
1877,3771,0,2,191,13,3,0,13,3,0,0
1878,2003,0,3,369,0,0,0,13,3,0,1
1879,1715,0,1,253,13,3,0,13,3,0,0
1880,1995,0,3,372,31,7,1,31,7,1,0
1881,8434,1,2,295,16,3,0,16,3,0,0
1882,10084,1,1,225,14,3,0,14,3,0,0
1883,4141,0,2,398,11,3,0,11,3,0,0
1884,9725,1,2,370,10,3,0,12,3,0,1
1885,1043,1,2,284,29,6,1,26,6,1,1
1886,1096,1,2,270,14,3,0,14,3,0,0
1887,8643,1,2,218,0,0,0,18,5,0,1
1888,9816,1,2,336,0,0,0,14,3,0,1
1889,8172,1,2,415,13,3,0,13,3,0,0
1890,3333,0,2,283,8,3,0,8,3,0,0
1891,5125,0,3,208,27,6,1,27,6,1,0
1892,1958,0,5,380,14,3,0,12,3,0,1
1893,8594,1,2,275,30,7,1,30,7,1,0
1894,5913,0,1,190,16,3,0,16,3,0,0
1895,5409,0,3,203,0,0,0,0,0,0,0
1896,1547,1,1,321,0,0,0,13,3,0,1
1897,7141,0,2,256,29,6,1,26,6,1,1
1898,7185,0,3,225,26,6,1,24,5,0,1
1899,6083,0,3,301,26,6,1,26,6,1,0
1900,3061,0,3,256,13,3,0,29,6,1,1
1901,1014,1,2,325,0,0,0,0,0,0,0
1902,4963,0,1,232,9,3,0,9,3,0,0
1903,8204,1,2,354,34,7,1,34,7,1,0
1904,1026,1,2,284,13,3,0,14,3,0,1
1905,9361,1,2,628,42,9,1,14,3,0,1
1906,5621,0,2,277,26,6,1,26,6,1,0
1907,3195,0,2,349,13,3,0,13,3,0,0
1908,4261,0,2,292,12,3,0,12,3,0,0
1909,9319,1,2,226,36,8,1,36,8,1,0
1910,4029,0,2,311,39,9,1,39,9,1,0
1911,1594,0,2,298,15,4,0,15,4,0,0
1912,8871,1,1,217,13,3,0,13,3,0,0
1913,6677,0,3,230,4,1,0,11,3,0,1
1914,6555,0,2,244,18,5,0,13,3,0,1
1915,3369,0,3,292,17,4,0,13,3,0,1
1916,9517,1,2,210,30,7,1,26,6,1,1
1917,7139,0,5,504,46,10,1,46,10,1,0
1918,9800,1,2,342,21,2,0,21,2,0,0
1919,4437,0,4,255,9,3,0,9,3,0,0
1920,5525,0,1,201,14,3,0,14,3,0,0
1921,5001,0,0,207,26,6,1,26,6,1,0
1922,5757,0,3,359,3,1,0,11,3,0,1
1923,4285,0,1,229,0,0,0,13,3,0,1
1924,5549,0,1,254,41,9,1,13,3,0,1
1925,9676,1,5,367,1,1,0,14,3,0,1
1926,9187,1,1,198,44,9,1,14,3,0,1
1927,4325,0,3,223,29,6,1,27,6,1,1
1928,4005,0,2,327,6,1,0,6,1,0,0
1929,8617,1,1,279,11,3,0,13,3,0,1
1930,5835,0,2,326,18,5,0,18,5,0,0
1931,9986,1,1,324,13,3,0,13,3,0,0
1932,8579,1,2,269,18,5,0,18,5,0,0
1933,5899,0,0,183,19,5,0,31,7,1,1
1934,1485,0,3,277,12,3,0,13,3,0,1
1935,10111,1,1,171,18,5,0,18,5,0,0
1936,1322,0,1,465,30,7,1,30,7,1,0
1937,8663,1,1,237,36,8,1,14,3,0,1
1938,3423,0,3,188,13,3,0,12,3,0,1
1939,9482,1,1,309,10,3,0,10,3,0,0
1940,1377,1,2,482,11,3,0,11,3,0,0
1941,9615,1,1,299,24,5,0,25,6,1,1
1942,3937,0,1,180,22,2,0,11,3,0,1
1943,6311,0,2,191,13,3,0,13,3,0,0
1944,8843,1,2,397,31,7,1,12,3,0,1
1945,8887,1,0,199,15,4,0,15,4,0,0
1946,3869,0,3,237,10,3,0,10,3,0,0
1947,9131,1,3,411,13,3,0,13,3,0,0
1948,5185,0,0,275,27,6,1,27,6,1,0
1949,1737,0,1,228,0,0,0,12,3,0,1
1950,6185,0,2,182,12,3,0,14,3,0,1
1951,4909,0,0,275,29,6,1,29,6,1,0
1952,5773,0,3,368,16,3,0,16,3,0,0
1953,2031,0,1,488,0,0,0,2,1,0,1
1954,10099,1,1,416,13,3,0,13,3,0,0
1955,9579,1,0,275,29,6,1,29,6,1,0
1956,1367,1,2,295,4,1,0,4,1,0,0
1957,8710,1,1,349,13,3,0,13,3,0,0
1958,9483,1,0,186,26,6,1,26,6,1,0
1959,1573,1,2,336,39,9,1,39,9,1,0
1960,7099,0,4,380,44,9,1,18,5,0,1
1961,8403,1,1,249,15,4,0,15,4,0,0
1962,4039,0,2,279,13,3,0,13,3,0,0
1963,8873,1,2,212,11,3,0,11,3,0,0
1964,4739,0,1,234,26,6,1,26,6,1,0
1965,9660,1,2,416,26,6,1,26,6,1,0
1966,1031,1,1,264,14,3,0,14,3,0,0
1967,10017,1,2,211,13,3,0,14,3,0,1
1968,5637,0,2,432,26,6,1,26,6,1,0
1969,6119,0,2,291,31,7,1,31,7,1,0
1970,1763,1,3,286,0,0,0,0,0,0,0
1971,3641,0,1,262,18,5,0,16,3,0,1
1972,8942,1,1,354,7,2,0,4,1,0,1
1973,8509,1,1,367,7,2,0,7,2,0,0
1974,5251,0,0,340,26,6,1,26,6,1,0
1975,10020,1,2,342,13,3,0,13,3,0,0
1976,1199,1,2,219,27,6,1,26,6,1,1
1977,9572,1,1,261,27,6,1,25,6,1,1
1978,8657,1,1,183,13,3,0,13,3,0,0
1979,8632,1,4,478,13,3,0,13,3,0,0
1980,10088,1,2,245,16,3,0,16,3,0,0
1981,4919,0,3,248,26,6,1,26,6,1,0
1982,1474,1,1,287,14,3,0,14,3,0,0
1983,9497,1,0,533,13,3,0,13,3,0,0
1984,9851,1,3,249,13,3,0,13,3,0,0
1985,8136,1,4,243,29,6,1,29,6,1,0
1986,8545,1,2,251,2,1,0,11,3,0,1
1987,9509,1,2,465,2,1,0,4,1,0,1
1988,8542,1,3,443,16,3,0,16,3,0,0
1989,1386,0,4,448,18,5,0,18,5,0,0
1990,4577,0,3,578,16,3,0,13,3,0,1
1991,8956,1,2,253,14,3,0,14,3,0,0
1992,6381,0,2,276,8,3,0,11,3,0,1
1993,1920,1,2,262,13,3,0,8,3,0,1
1994,7057,0,3,390,26,6,1,26,6,1,0
1995,8288,1,3,203,13,3,0,11,3,0,1
1996,1399,1,1,325,13,3,0,13,3,0,0
1997,4511,0,3,673,13,3,0,13,3,0,0
1998,9209,1,2,220,29,6,1,29,6,1,0
1999,1772,0,1,215,13,3,0,13,3,0,0
2000,4775,0,2,238,39,9,1,39,9,1,0
2001,5753,0,4,248,14,3,0,12,3,0,1
2002,1733,1,3,426,29,6,1,13,3,0,1
2003,8211,1,2,295,26,6,1,26,6,1,0
2004,8184,1,1,286,12,3,0,12,3,0,0
2005,1449,0,3,171,12,3,0,12,3,0,0
2006,4921,0,2,305,18,5,0,18,5,0,0
2007,1473,1,0,239,36,8,1,36,8,1,0
2008,1679,1,3,423,39,9,1,39,9,1,0
2009,8935,1,1,245,25,6,1,25,6,1,0
2010,8100,1,1,370,24,5,0,24,5,0,0
2011,1555,1,1,286,26,6,1,26,6,1,0
2012,1191,1,1,316,10,3,0,13,3,0,1
2013,9921,1,2,338,29,6,1,29,6,1,0
2014,8737,1,0,273,13,3,0,13,3,0,0
2015,8588,1,1,244,31,7,1,30,7,1,1
2016,10013,1,2,259,25,6,1,25,6,1,0
2017,8043,1,3,264,4,1,0,12,3,0,1
2018,8186,1,1,325,36,8,1,36,8,1,0
2019,1950,1,1,454,26,6,1,26,6,1,0
2020,10113,1,3,326,26,6,1,46,10,1,1
2021,5037,0,4,342,12,3,0,12,3,0,0
2022,1147,0,2,251,44,9,1,44,9,1,0
2023,8587,1,1,259,11,3,0,11,3,0,0
2024,1807,0,1,314,16,3,0,25,6,1,1
2025,8760,1,2,224,1,1,0,1,1,0,0
2026,1042,0,1,184,12,3,0,12,3,0,0
2027,8515,1,2,307,35,8,1,39,9,1,1
2028,5523,0,2,264,35,8,1,35,8,1,0
2029,9489,1,1,401,34,7,1,34,7,1,0
2030,6965,0,3,396,26,6,1,26,6,1,0
2031,4493,0,3,748,19,5,0,13,3,0,1
2032,6817,0,4,276,17,4,0,13,3,0,1
2033,1410,0,2,483,8,3,0,8,3,0,0
2034,5421,0,4,432,30,7,1,31,7,1,1
2035,9267,1,2,273,26,6,1,26,6,1,0
2036,10141,1,2,488,14,3,0,13,3,0,1
2037,1676,0,2,292,18,5,0,26,6,1,1
2038,6557,0,2,242,18,5,0,18,5,0,0
2039,10086,1,3,291,26,6,1,26,6,1,0
2040,5509,0,1,174,42,9,1,13,3,0,1
2041,9798,1,1,199,14,3,0,14,3,0,0
2042,6267,0,0,229,25,6,1,25,6,1,0
2043,9438,1,1,324,8,3,0,13,3,0,1
2044,5269,0,4,618,39,9,1,39,9,1,0
2045,8247,1,2,295,21,2,0,13,3,0,1
2046,1165,1,3,588,14,3,0,14,3,0,0
2047,8110,1,1,308,12,3,0,1,1,0,1
2048,4147,0,1,287,12,3,0,12,3,0,0
2049,9883,1,2,530,39,9,1,39,9,1,0
2050,6341,0,2,443,30,7,1,29,6,1,1
2051,8218,1,1,518,16,3,0,38,8,1,1
2052,1574,0,2,199,15,4,0,13,3,0,1
2053,8474,1,2,281,16,3,0,18,5,0,1
2054,9046,1,3,539,42,9,1,14,3,0,1
2055,5691,0,2,292,25,6,1,25,6,1,0
2056,6081,0,2,475,29,6,1,29,6,1,0
2057,9124,1,1,394,11,3,0,11,3,0,0
2058,9897,1,1,350,20,2,0,8,3,0,1
2059,8119,1,3,267,42,9,1,42,9,1,0
2060,8448,1,3,274,26,6,1,26,6,1,0
2061,1257,1,1,246,18,5,0,18,5,0,0
2062,9996,1,1,219,18,5,0,19,5,0,1
2063,8543,1,1,286,31,7,1,31,7,1,0
2064,8154,1,1,311,13,3,0,13,3,0,0
2065,6425,0,4,192,11,3,0,11,3,0,0
2066,8824,1,0,276,18,5,0,18,5,0,0
2067,3343,0,2,175,29,6,1,29,6,1,0
2068,8697,1,2,275,32,7,1,26,6,1,1
2069,5101,0,2,269,14,3,0,37,8,1,1
2070,8206,1,4,266,29,6,1,26,6,1,1
2071,8003,1,1,248,13,3,0,13,3,0,0
2072,4089,0,4,338,6,1,0,11,3,0,1
2073,4719,0,5,500,13,3,0,13,3,0,0
2074,9257,1,1,489,25,6,1,25,6,1,0
2075,8222,1,2,235,29,6,1,14,3,0,1
2076,4879,0,3,265,45,9,1,45,9,1,0
2077,1559,0,1,321,13,3,0,13,3,0,0
2078,8462,1,2,310,13,3,0,13,3,0,0
2079,1051,1,3,261,13,3,0,13,3,0,0
2080,9305,1,4,497,34,7,1,13,3,0,1
2081,6479,0,2,339,12,3,0,12,3,0,0
2082,8578,1,2,391,10,3,0,10,3,0,0
2083,4007,0,3,277,35,8,1,35,8,1,0
2084,3291,0,1,267,28,6,1,26,6,1,1
2085,3731,0,2,322,18,5,0,18,5,0,0
2086,6699,0,3,263,13,3,0,13,3,0,0
2087,1563,1,1,286,13,3,0,13,3,0,0
2088,6801,0,2,230,44,9,1,44,9,1,0
2089,1880,1,2,370,36,8,1,35,8,1,1
2090,4135,0,3,234,7,2,0,26,6,1,1
2091,9336,1,1,373,1,1,0,1,1,0,0
2092,5215,0,1,328,14,3,0,14,3,0,0
2093,8723,1,2,195,14,3,0,13,3,0,1
2094,6911,0,3,392,7,2,0,26,6,1,1
2095,4605,0,1,269,39,9,1,39,9,1,0
2096,8803,1,2,239,16,3,0,13,3,0,1
2097,10136,1,2,259,11,3,0,11,3,0,0
2098,6625,0,2,174,24,5,0,24,5,0,0
2099,8567,1,3,382,40,9,1,26,6,1,1
2100,1196,0,2,235,13,3,0,26,6,1,1
2101,9184,1,4,233,36,8,1,36,8,1,0
2102,9762,1,0,233,13,3,0,13,3,0,0
2103,8055,1,2,327,29,6,1,27,6,1,1
2104,9449,1,2,416,18,5,0,18,5,0,0
2105,1330,1,1,373,39,9,1,39,9,1,0
2106,1797,1,1,522,11,3,0,11,3,0,0
2107,8593,1,4,372,0,0,0,0,0,0,0
2108,9173,1,1,239,29,6,1,29,6,1,0
2109,8324,1,1,261,14,3,0,14,3,0,0
2110,9599,1,1,317,14,3,0,14,3,0,0
2111,1000,0,2,241,13,3,0,13,3,0,0
2112,4309,0,2,277,13,3,0,17,4,0,1
2113,1490,1,1,284,12,3,0,14,3,0,1
2114,5811,0,1,199,13,3,0,13,3,0,0
2115,5685,0,2,444,12,3,0,12,3,0,0
2116,9386,1,2,309,14,3,0,14,3,0,0
2117,5697,0,3,231,18,5,0,18,5,0,0
2118,9034,1,2,277,29,6,1,29,6,1,0
2119,1829,0,2,248,14,3,0,4,1,0,1
2120,9346,1,2,245,18,5,0,18,5,0,0
2121,5469,0,4,349,13,3,0,8,3,0,1
2122,7003,0,3,323,7,2,0,18,5,0,1
2123,6385,0,1,200,20,2,0,20,2,0,0
2124,1974,1,2,274,0,0,0,0,0,0,0
2125,7203,0,2,280,26,6,1,26,6,1,0
2126,5147,0,2,407,13,3,0,13,3,0,0
2127,8535,1,3,268,13,3,0,11,3,0,1
2128,9812,1,4,285,29,6,1,29,6,1,0
2129,4571,0,3,195,34,7,1,14,3,0,1
2130,5587,0,1,335,0,0,0,0,0,0,0
2131,1515,0,2,246,29,6,1,29,6,1,0
2132,1905,1,1,277,13,3,0,13,3,0,0
2133,6011,0,2,258,11,3,0,13,3,0,1
2134,3655,0,0,176,11,3,0,11,3,0,0
2135,8227,1,2,367,30,7,1,30,7,1,0
2136,4787,0,1,225,12,3,0,12,3,0,0
2137,4117,0,2,264,26,6,1,26,6,1,0
2138,6857,0,1,186,30,7,1,34,7,1,1
2139,1723,0,5,418,20,2,0,13,3,0,1
2140,9821,1,0,219,14,3,0,14,3,0,0
2141,1167,0,1,311,13,3,0,13,3,0,0
2142,1236,1,0,266,29,6,1,29,6,1,0
2143,8299,1,2,284,25,6,1,25,6,1,0
2144,9066,1,3,257,2,1,0,26,6,1,1
2145,4713,0,2,283,31,7,1,31,7,1,0
2146,9691,1,2,236,26,6,1,29,6,1,1
2147,8213,1,2,292,31,7,1,11,3,0,1
2148,6459,0,3,357,30,7,1,30,7,1,0
2149,8577,1,2,424,19,5,0,13,3,0,1
2150,4593,0,5,388,34,7,1,13,3,0,1
2151,9268,1,2,288,46,10,1,46,10,1,0
2152,9087,1,2,263,13,3,0,13,3,0,0
2153,1032,0,1,317,39,9,1,39,9,1,0
2154,3525,0,2,255,12,3,0,12,3,0,0
2155,1748,1,3,686,13,3,0,13,3,0,0
2156,1113,1,2,177,34,7,1,26,6,1,1
2157,8606,1,2,584,42,9,1,42,9,1,0
2158,9590,1,2,388,25,6,1,14,3,0,1
2159,4127,0,2,234,14,3,0,0,0,0,1
2160,8969,1,2,181,26,6,1,26,6,1,0
2161,5163,0,2,421,42,9,1,13,3,0,1
2162,3965,0,1,165,29,6,1,26,6,1,1
2163,1934,1,2,449,26,6,1,26,6,1,0
2164,10002,1,1,226,26,6,1,26,6,1,0
2165,1355,1,0,704,14,3,0,14,3,0,0
2166,4173,0,3,410,29,6,1,29,6,1,0
2167,8202,1,2,198,30,7,1,13,3,0,1
2168,4059,0,2,190,11,3,0,12,3,0,1
2169,5979,0,2,430,26,6,1,13,3,0,1
2170,5957,0,4,520,24,5,0,24,5,0,0
